epoch,train,val,train_data,val_mse,phys,train_total,val_raw,train_phys
64,0.057334625851050945,0.05551589687886428,0.03372886184263397,0.09667319016237849,0.002067587166158129,0.03946570419995252,0.0753313733752896,0.002067587166158129
65,0.021340709295214304,0.05357502989733064,0.05111922629096844,0.09111059045252085,0.001946000511467906,0.03752198381047752,0.07234835041290566,0.001946000511467906
66,0.016596424373900746,0.0517828774848213,0.0336551658840128,0.020391682522743065,0.001831563888873418,0.035673993347252395,0.06948345122280151,0.001831563888873418
67,0.0523471998761557,0.08049578877465305,0.04020521841550917,0.0555053674093577,0.0017238568331591334,0.03391701802782726,0.06673199825949618,0.0017238568331591334
68,0.036207749465403304,0.046971477395634426,0.036952205662201434,0.06752041628496853,0.001622483605012161,0.03224657527690433,0.06408949920213608,0.001622483605012161
69,0.026248939380699193,0.04670685970445942,0.029790979812003834,0.021788623244860673,0.0015270717369893383,0.030658403289933054,0.06155163961984455,0.0015270717369893383
70,0.048717481183732404,0.04489111502877614,0.020321520109702458,0.08393785445596469,0.0014372706649902673,0.02914845015995794,0.0591142759275133,0.0014372706649902673
71,0.027963887482993707,0.08937252033817353,0.014389797281057385,0.05452485062665956,0.001352750440208028,0.02771286353997882,0.05677342862053568,0.001352750440208028
72,0.006772117156644553,0.054365758114857866,0.028405119830727795,0.06008018927692527,0.0012732005168249957,0.026347980814448734,0.05452527577743516,0.0012732005168249957
73,0.009532392024610448,0.017425763517877182,0.03325596052672834,0.028216740658707218,0.00119832861099949,0.025050319754834304,0.0523661468197815,0.00119832861099949
74,0.036674100146513455,0.023671585310889656,0.0294873349003412,0.02703389649155964,0.0011278596269509277,0.02381656963539773,0.05029251651920587,0.0011278596269509277
75,0.023176003744682032,0.014232713879315503,0.0020971246494751287,0.039463852779800315,0.0010615346461976675,0.02264358278653443,0.04830099924173011,0.0010615346461976675
76,0.021998640704561045,0.06220663295142766,0.02615014290129873,0.039155824116217174,0.0009991099762338025,0.021528366564116053,0.0463883434200133,0.0009991099762338025
77,0.020703713714926564,0.0246098264251969,0.019152069757897763,0.04105465010648808,0.0009403562551495207,0.020468075714350484,0.04455142624448969,0.0009403562551495207
78,0.015619013206136022,0.032822650127927504,0.025192628252297337,0.04836158764044629,0.0008850576089052096,0.01946000511467906,0.042787248564730804,0.0008850576089052096
79,0.02541395092934183,0.05829129543008342,0.012472936983050057,0.04581025309153341,0.0008330108581629574,0.018501582872190996,0.04109292999270688,0.0008330108581629574
80,0.02990673780185448,0.04972621364262818,0.010841025386421151,0.06502569640999123,0.000784024771761162,0.017590363761946847,0.0394657041999525,0.000784024771761162
81,0.009771047672250162,0.04234945322722631,0.009429392030737756,0.02420864894516085,0.0007379193640893606,0.016724022988470442,0.037902914400958505,0.0007379193640893606
82,0.005111026965860238,0.044536731046040334,0.023074506773191308,0.03175266483008914,0.0006945252337816762,0.015900350254492532,0.03640200901541536,0.0006945252337816762
83,0.020068349871883356,0.0490191657172405,0.019579761034952237,0.001657095157193568,0.0006536829412990963,0.01511724412181421,0.03496053750222627,0.0006536829412990963
84,0.02289213953600689,0.049771255307819076,0.015075092215023952,0.017667807156613383,0.0006152424231136861,0.014372706649902672,0.033576146358487546,0.0006152424231136861
85,0.014784071895252644,0.0332636489491181,-0.011114543859008836,0.046108042531631005,0.0005790624403423196,0.013664838298540717,0.03224657527690432,0.0005790624403423196
86,0.0006548310968432502,0.0490038892736675,0.0163035479854887,0.03763335341974505,0.0005450100598040885,0.012991833081525378,0.030969653455367462,0.0005450100598040885
87,0.023902664523538293,0.03692170255137109,-0.002598365339428154,0.04944271800185561,0.0005129601655946808,0.01235197395905096,0.029743296052666252,0.0005129601655946808
88,-0.005457309221808131,-0.0017486946005732945,0.001514371021556913,0.019689526087326638,0.0004827949993831437,0.01174362845702136,0.028565500784550366,0.0004827949993831437
89,0.0235912264495035,-0.00023464773786343457,0.00439335905010162,0.022605399854323308,0.0004544037277419872,0.011165244502115052,0.027434344654583106,0.0004544037277419872
90,0.027642786732074202,0.054850881686394945,0.00757552225469676,0.03607476740604447,0.00042768203492089265,0.010615346461976682,0.026347980814448724,0.00042768203492089265
91,0.010268808528062572,0.04421610743037153,0.007766897711280883,0.04091263990280768,0.0004025317395678012,0.010092531380432784,0.02530463554858724,0.0004025317395678012
92,0.010010766850735512,0.019494259900193895,-0.007510064262043604,0.03050676227957303,0.00037886043398912173,0.009595465398126382,0.024302605378233887,0.00037886043398912173
93,0.018105692978189387,0.0032340107536550505,0.016000510140929458,0.014859037754819794,0.00035658114462362554,0.009122880349438393,0.023340254280134736,0.00035658114462362554
94,0.00010090083186190153,0.021330512425348044,0.011044357370780593,0.032659241183364766,0.0003356120124825329,0.008673570527013752,0.022416011015397426,0.0003356120124825329
95,0.0024771529197431348,-0.009778810690102654,0.011996791292464474,0.015287534512848266,0.00031587599238165967,0.008246389605637307,0.021528366564116046,0.00031587599238165967
96,0.01766196558593705,-0.0022998154267721317,0.009528750357189163,0.03653318332164868,0.00029730056986053584,0.00784024771761162,0.020675871661581288,0.00029730056986053584
97,0.0006242462266001858,0.023977204442379756,-0.005177429729271219,-0.005378440818430832,0.00027981749474839576,0.0074541086721749295,0.019857134432053593,0.00027981749474839576
98,0.009779674886366857,0.025425266667193306,-0.003958944459936759,0.021960739345091754,0.00026336253039810223,0.007086987311865175,0.019070818116235688,0.00026336253039810223
99,0.016281567641499843,0.01824573152774376,0.003397231626836373,0.04293615787525301,0.00024787521766663585,0.006737946999085467,0.01831563888873418,0.00024787521766663585
