epoch,train,val,train_data,val_mse,phys,train_total,val_raw,train_phys
45,0.09703800277336114,0.19983524651836235,0.09939849380559111,0.1512866004629817,0.006539740322986019,0.1030308034617642,0.16232061118184815,0.006539740322986019
46,0.08851240588507678,0.16693846651201455,0.08789724206740589,0.15689224125798604,0.006155163961984456,0.09795644643476192,0.1558929292117955,0.006155163961984456
47,0.07392185438389079,0.14057445140898378,0.08320338993261024,0.1584515817758524,0.005793203021494525,0.09313200592177617,0.14971977496442287,0.005793203021494525
48,0.10098421686351447,0.14354674453335997,0.09708203161978958,0.11958744638989921,0.005452527577743517,0.08854517331628878,0.14379106947784095,0.005452527577743517
49,0.10053714974950169,0.15587702216736765,0.06605477414620922,0.11454285092752274,0.00513188591453573,0.08418424622139925,0.1380971329037489,0.00513188591453573
50,0.08070117893818284,0.10897643685088454,0.07696666484328302,0.10142435320071443,0.004830099924173013,0.08003809859347188,0.13262866870306303,0.004830099924173013
51,0.0795450180554414,0.1198362206633628,0.07865594968770086,0.12085071497404361,0.0045460607788290535,0.07609615235623413,0.12737674846737765,0.0045460607788290535
52,0.07907558362782477,0.12586500835650663,0.08332601705610419,0.12008842900516041,0.004278724856473082,0.07234835041290566,0.12233279734147624,0.004278724856473082
53,0.06582146299564731,0.12884213388543408,0.08117456726829844,0.11619102657885784,0.004027109906373958,0.06878513098750348,0.1174885800230915,0.004027109906373958
54,0.056588001611231044,0.08805426976329689,0.06773659104555715,0.14418151369348264,0.0037902914400958507,0.06539740322986021,0.11283618731705687,0.0037902914400958507
55,0.061257261377459425,0.11754359033785834,0.048232561098903545,0.0929302845620328,0.0035673993347252395,0.06217652402211632,0.10836802322189586,0.0035673993347252395
56,0.07192110892756479,0.12085912778824039,0.05762510916978009,0.11770533602806352,0.003357614635848755,0.05911427592751333,0.104076792527765,0.003357614635848755
57,0.03924201497816744,0.09268791547081659,0.05930099379326126,0.15865918327988993,0.0031601665485352943,0.05620284622522774,0.09995548890550246,0.0031601665485352943
58,0.06920611067420737,0.11208240325390026,0.06003406302569149,0.08599324399114296,0.0029743296052666267,0.05343480697775794,0.09599738346733408,0.0029743296052666267
59,0.040147102005297315,0.09551719468723155,0.05000940320476521,0.11520168516423235,0.0027994210004108344,0.050803096080009554,0.09219601378056064,0.0027994210004108344
60,0.0602083837206572,0.0944284239166059,0.03022573608722082,0.09157144658136379,0.0026347980814448724,0.04830099924173013,0.08854517331628878,0.0026347980814448724
61,0.03778397624210071,0.07325390241284889,0.03668960806873831,0.09830045844311545,0.0024798559877084493,0.045922132857324396,0.08503890131597769,0.0024798559877084493
62,0.027451150516333945,0.07864310981785243,0.04207968304585761,0.06191066652891508,0.0023340254280134736,0.04366042771934619,0.08167147305925784,0.0023340254280134736
63,0.034703310501211095,0.06198385899830913,0.06055326033287163,0.04582503407162021,0.00219677058894355,0.04151011353411509,0.07843739051713064,0.00219677058894355
64,0.0542246055033094,0.07546176402385524,0.04645425149652766,0.0643862948371416,0.002067587166158129,0.03946570419995252,0.0753313733752896,0.002067587166158129
65,0.04352688175183372,0.06678383511531534,0.05056454068463936,0.11205668240954827,0.001946000511467906,0.03752198381047752,0.07234835041290566,0.001946000511467906
66,0.03973385234467412,0.07093360493164437,0.028182074814818284,0.055132977113153105,0.001831563888873418,0.035673993347252395,0.06948345122280151,0.001831563888873418
67,0.047458954613618126,0.0677994287469353,0.032419973946605805,0.11051957193184817,0.0017238568331591334,0.03391701802782726,0.06673199825949618,0.0017238568331591334
68,0.01874455741805894,0.06540867263294436,0.045708625110744874,0.0394419642108817,0.001622483605012161,0.03224657527690433,0.06408949920213608,0.001622483605012161
69,0.020064596565532986,0.015519366098243545,0.010409780036518122,0.082706444015366,0.0015270717369893383,0.030658403289933054,0.06155163961984455,0.0015270717369893383
70,0.030528706435907882,0.03923970686781157,0.021339254510820877,0.07949899510128036,0.0014372706649902673,0.02914845015995794,0.0591142759275133,0.0014372706649902673
71,0.015803297904793474,0.050805542729345135,0.03421452363436636,0.040256275878763945,0.001352750440208028,0.02771286353997882,0.05677342862053568,0.001352750440208028
72,0.014136799356323906,0.052600540818746294,0.005277664386470884,0.05570435075733553,0.0012732005168249957,0.026347980814448734,0.05452527577743516,0.0012732005168249957
73,0.02049215766391487,0.03165615750302045,0.02345969636889721,0.09028375443006167,0.00119832861099949,0.025050319754834304,0.0523661468197815,0.00119832861099949
74,0.017506204936726028,0.09347983611952287,0.021183504971196084,0.060595546612565256,0.0011278596269509277,0.02381656963539773,0.05029251651920587,0.0011278596269509277
75,0.03258301853680783,0.05528180598048448,0.033238118025239315,0.019949310562311754,0.0010615346461976675,0.02264358278653443,0.04830099924173011,0.0010615346461976675
76,0.01838672361094232,0.05713489108114899,0.016437696940445445,0.05818236309839662,0.0009991099762338025,0.021528366564116053,0.0463883434200133,0.0009991099762338025
77,0.015093341158863328,0.016250140848233723,0.015024211048073208,0.06162690138717629,0.0009403562551495207,0.020468075714350484,0.04455142624448969,0.0009403562551495207
78,0.012673612957609291,0.06758909263099985,0.028933462429841385,0.059880790869615654,0.0008850576089052096,0.01946000511467906,0.042787248564730804,0.0008850576089052096
79,0.018348083390907977,0.060136901521181105,0.029177730068424067,0.01260620839819647,0.0008330108581629574,0.018501582872190996,0.04109292999270688,0.0008330108581629574
80,0.01652848293095587,0.018511039073317265,0.020441161161337644,0.02608335074744283,0.000784024771761162,0.017590363761946847,0.0394657041999525,0.000784024771761162
81,0.021071688394880696,0.0209926845641769,0.029987184265630663,0.03606999431938363,0.0007379193640893606,0.016724022988470442,0.037902914400958505,0.0007379193640893606
82,0.00865660382674293,0.03293986283186981,0.011247450458261284,0.0810462366671311,0.0006945252337816762,0.015900350254492532,0.03640200901541536,0.0006945252337816762
83,0.018185690996380493,0.04463434163721758,0.0013091162473210724,0.040138835148680045,0.0006536829412990963,0.01511724412181421,0.03496053750222627,0.0006536829412990963
84,0.008324761861536738,0.07513563032853113,0.03918026244105553,0.015795514505697748,0.0006152424231136861,0.014372706649902672,0.033576146358487546,0.0006152424231136861
85,0.013788244984460206,0.0420254120595283,0.0052370121551520415,0.03512883584363086,0.0005790624403423196,0.013664838298540717,0.03224657527690432,0.0005790624403423196
86,0.03304244311062123,0.06855692119379021,0.01880546161047622,0.028229823077970544,0.0005450100598040885,0.012991833081525378,0.030969653455367462,0.0005450100598040885
87,0.013598064166754865,0.0343869044452543,0.010159665353255286,0.019995304507347413,0.0005129601655946808,0.01235197395905096,0.029743296052666252,0.0005129601655946808
88,0.004612249201925024,0.027061040907759314,0.005884174985661645,0.05719216528570412,0.0004827949993831437,0.01174362845702136,0.028565500784550366,0.0004827949993831437
89,0.006135060745788014,0.0008906388467001501,0.004883203040834247,0.05656836709914945,0.0004544037277419872,0.011165244502115052,0.027434344654583106,0.0004544037277419872
90,0.013221834106275338,0.017695499466628083,0.009507299706830629,0.02344176593697308,0.00042768203492089265,0.010615346461976682,0.026347980814448724,0.00042768203492089265
91,0.010309884171995186,0.02501160100777738,0.004848678620723037,0.03864770662504763,0.0004025317395678012,0.010092531380432784,0.02530463554858724,0.0004025317395678012
92,0.01699529270543174,0.05554619050547971,0.013044119004678195,0.005516023930808349,0.00037886043398912173,0.009595465398126382,0.024302605378233887,0.00037886043398912173
93,0.009728572257999137,0.08651792953155744,-0.00359638460746374,0.05275338796954771,0.00035658114462362554,0.009122880349438393,0.023340254280134736,0.00035658114462362554
94,-0.0018650682475406695,0.009789593838885034,-0.008009172413340844,0.010545443448804894,0.0003356120124825329,0.008673570527013752,0.022416011015397426,0.0003356120124825329
95,-0.004706076759203882,0.015754252639563534,-0.0016740423724599333,0.03591128430030987,0.00031587599238165967,0.008246389605637307,0.021528366564116046,0.00031587599238165967
96,0.008259026684482071,0.0013052603231450167,-0.0029636966734289255,0.030859015890839597,0.00029730056986053584,0.00784024771761162,0.020675871661581288,0.00029730056986053584
97,0.02493796856058829,0.03361867885064497,0.006659379014613559,0.04032370206669354,0.00027981749474839576,0.0074541086721749295,0.019857134432053593,0.00027981749474839576
98,0.009292892776330731,0.025847849625975756,0.01505528563340201,0.0052825484616207015,0.00026336253039810223,0.007086987311865175,0.019070818116235688,0.00026336253039810223
99,0.02168006936387382,0.027809090504139614,0.02462814349802909,0.019508778661649007,0.00024787521766663585,0.006737946999085467,0.01831563888873418,0.00024787521766663585
